id,Exited
165202,0.7489742914831348
165203,0.7870272964444756
165204,0.603693813333434
165205,0.019905031939854934
165206,0.13368952489956024
165207,0.08582498551760948
165208,0.01943869651623792
165209,0.16965387946877733
165210,0.3850776474946226
165211,0.9186621810803888
165212,0.05862095391479588
165213,0.01985839013841395
165214,0.8758577369894667
165215,0.3596972993802079
165216,0.039720990741795165
165217,0.009531687440992984
165218,0.012237678113785382
165219,0.8327940833181096
165220,0.2857516292206075
165221,0.07184876699442805
165222,0.17887521791282457
165223,0.08140313154800483
165224,0.048248056010053615
165225,0.9049033474442936
165226,0.7565676308702934
165227,0.17785765229826006
165228,0.17063363551044147
165229,0.31743556149391927
165230,0.9140373460971143
165231,0.017464947876397217
165232,0.009233020629519851
165233,0.037964804020410636
165234,0.13446007012017253
165235,0.013439985094260355
165236,0.538893707617087
165237,0.014090155483849863
165238,0.11630967031156414
165239,0.025652741740169877
165240,0.010858878950543781
165241,0.013636010183033419
165242,0.19365061546934353
165243,0.023564461606273762
165244,0.6561784496637901
165245,0.01015068522314837
165246,0.05642478217252006
165247,0.02632904632604066
165248,0.03677624350835178
165249,0.262571740120647
165250,0.013533835256722396
165251,0.011343724032683782
165252,0.29740046549888444
165253,0.21919898746879735
165254,0.016744225346746605
165255,0.11832644339311617
165256,0.2625391071643377
165257,0.04088720896773789
165258,0.6678306331893606
165259,0.43675826522756256
165260,0.3442376511872695
165261,0.8409328730170088
165262,0.5354927298287047
165263,0.015188079574980664
165264,0.039947448222372714
165265,0.02653884557633443
165266,0.010194332838729581
165267,0.39667562970242715
165268,0.1406318023813252
165269,0.6725140970810803
165270,0.33202554958687275
165271,0.030086958006062994
165272,0.9463680783820844
165273,0.060764874951081994
165274,0.07020292417548349
165275,0.16634789938573608
165276,0.15316703081795646
165277,0.3309255954348096
165278,0.9085344993215988
165279,0.11924959465191383
165280,0.021998601720975626
165281,0.013686935616191595
165282,0.1259289787471344
165283,0.009700324929477599
165284,0.32552178999122133
165285,0.11676258297399633
165286,0.09619430355730405
165287,0.01882086768353338
165288,0.02967587439652082
165289,0.037309835738988884
165290,0.027978682863430276
165291,0.022782940700083847
165292,0.10624361199645138
165293,0.6038573132319879
165294,0.009583492121209482
165295,0.15367860823169
165296,0.0670060811365647
165297,0.03759676874487437
165298,0.03379014044380142
165299,0.05725578760211487
165300,0.5584152157149898
165301,0.051594829047170235
165302,0.4070111598570224
165303,0.06671580761073811
165304,0.01147106709657713
165305,0.009145207781281825
165306,0.03003778591103197
165307,0.14019613000312703
165308,0.03734246522420008
165309,0.16331288039324077
165310,0.10706985201157934
165311,0.10056573280883443
165312,0.862220054644728
165313,0.022925945665123085
165314,0.02826021387762246
165315,0.16184117526996766
165316,0.16261722570993
165317,0.010256395279462076
165318,0.6986033471443043
165319,0.13353027782940785
165320,0.024432227886614047
165321,0.14599215805688404
165322,0.07088726005346667
165323,0.044060951853622646
165324,0.08695235185298625
165325,0.2631610157017333
165326,0.4359726294227297
165327,0.12216475421939205
165328,0.12220044108029063
165329,0.018059457923049024
165330,0.08634290759102828
165331,0.049747038471707236
165332,0.5859569179271804
165333,0.0252368482036291
165334,0.00975532402748604
165335,0.022151841905043504
165336,0.14897381646610292
165337,0.1839932453550548
165338,0.25601295136750685
165339,0.1797565359528627
165340,0.08680247791924946
165341,0.04186374226702311
165342,0.020200572656667998
165343,0.009111874515619777
165344,0.09258949173974096
165345,0.07600839942830691
165346,0.930806102241631
165347,0.30324039794401886
165348,0.04611758707495918
165349,0.07977837968588641
165350,0.009220207649774768
165351,0.1385550531344144
165352,0.03390210134993937
165353,0.014617691525858153
165354,0.09966109050979854
165355,0.08009268262710141
165356,0.021388841684801724
165357,0.05251637314804746
165358,0.11543765454534849
165359,0.031184885153886347
165360,0.8567339331732629
165361,0.04435890464408153
165362,0.2706418986728543
165363,0.1559888476982148
165364,0.019328264642547808
165365,0.8962328583547274
165366,0.009954518680432182
165367,0.15444000218079917
165368,0.14546705964623097
165369,0.6949648759050664
165370,0.21518124843834732
165371,0.010042710390157129
165372,0.06070361768293018
165373,0.023286959034651923
165374,0.7150126548492544
165375,0.034444003437923004
165376,0.018648721117758796
165377,0.009796697001225365
165378,0.15515955192227357
165379,0.028932106688100048
165380,0.1450320344433026
165381,0.0644367003435959
165382,0.009836074862994162
165383,0.015944556911625885
165384,0.03411750862039096
165385,0.1083795934597804
165386,0.7923019557163972
165387,0.01624508227187008
165388,0.1899586166968608
165389,0.09111370652685209
165390,0.598640859353643
165391,0.010742101342448965
165392,0.055793175533162626
165393,0.09325987603847549
165394,0.11134521111640834
165395,0.014771065324096444
165396,0.028241902050154033
165397,0.027737881934318122
165398,0.4526068697860326
165399,0.050205097782881014
165400,0.07323690953572327
165401,0.06322806338413353
165402,0.379238456547387
165403,0.03359148549677325
165404,0.06019183914557093
165405,0.1754915285626005
165406,0.07279658771325898
165407,0.04942066980037877
165408,0.25131156244708336
165409,0.009420094297627593
165410,0.01806729062352119
165411,0.026328761022752275
165412,0.027437209880712
165413,0.010264847681394376
165414,0.05957251182423784
165415,0.0755560298783389
165416,0.8425759989584076
165417,0.013932793692947695
165418,0.01731927918632816
165419,0.7489139589738207
165420,0.03322830454115738
165421,0.5583516545574742
165422,0.019658086565756207
165423,0.014742096138560028
165424,0.021834884158105458
165425,0.6933550142083704
165426,0.06949863623249083
165427,0.10193360677466523
165428,0.2821391796635724
165429,0.6124312643297384
165430,0.04868576664862696
165431,0.06399865644048436
165432,0.44493796700288246
165433,0.9407488515828435
165434,0.8221367306571421
165435,0.16478885309724878
165436,0.29763180676795953
165437,0.008865709797031284
165438,0.01630361112515231
165439,0.10385847901356048
165440,0.6570421071180472
165441,0.6594274680627368
165442,0.0401322584517077
165443,0.02283701564430715
165444,0.052346706440733366
165445,0.12172722102604591
165446,0.1091375947814326
165447,0.011136996146695404
165448,0.20918433169211556
165449,0.008541613785699433
165450,0.017873440040123874
165451,0.015367418963366556
165452,0.6807591580124955
165453,0.0366114415455561
165454,0.5867411670581967
165455,0.03956087137463518
165456,0.4724615162482838
165457,0.7026899447268165
165458,0.014049909827328573
165459,0.036633359448357224
165460,0.023848128626052553
165461,0.023789704775540217
165462,0.06110140240038055
165463,0.08854558075352693
165464,0.07344699644641267
165465,0.8838649251544595
165466,0.01454856570603411
165467,0.07808012407590814
165468,0.13614615395869922
165469,0.07813966904420758
165470,0.06779044618832969
165471,0.24709082891457818
165472,0.010182622541341124
165473,0.0436696864057764
165474,0.3441939426962045
165475,0.10230924944538489
165476,0.25046306883426456
165477,0.09674740961258656
165478,0.23317859212695952
165479,0.178033393284941
165480,0.03489543925766571
165481,0.9190105060163261
165482,0.013830746673308318
165483,0.14203254244048513
165484,0.027416463928194683
165485,0.29001831042101417
165486,0.11380406387869363
165487,0.12921113186558014
165488,0.030719776808594654
165489,0.020768558607489405
165490,0.0540916312608128
165491,0.05667298286727341
165492,0.15354607268615203
165493,0.1383999002089831
165494,0.016846520491839368
165495,0.5689619152235045
165496,0.03864020627931104
165497,0.22462760397617082
165498,0.1210808454800415
165499,0.019601128135005558
165500,0.017474390075801517
165501,0.10847717970922299
165502,0.009252370869304655
165503,0.01619111614524441
165504,0.8299193086247425
165505,0.6360114753177118
165506,0.016114465099658373
165507,0.18585511716044506
165508,0.08254255932218449
165509,0.3020821531475121
165510,0.30512472567622717
165511,0.05732036953559008
165512,0.04654663082654949
165513,0.15971712143194353
165514,0.22188156292781464
165515,0.013373693220520757
165516,0.08264036001259518
165517,0.1283273269020807
165518,0.012331259422886782
165519,0.48051231465018274
165520,0.17773309646566982
165521,0.0824956828123693
165522,0.029994771220663075
165523,0.06951917978297908
165524,0.0922246961337504
165525,0.09857821175357234
165526,0.64861074728912
165527,0.47736786389742064
165528,0.013506822671788873
165529,0.06982795287744015
165530,0.25673838771408897
165531,0.06462465983025925
165532,0.302025892856325
165533,0.020344548119728408
165534,0.3341687746274292
165535,0.035915865986373405
165536,0.029071554113334487
165537,0.03739441383516516
165538,0.14015084122880087
165539,0.05667518130651607
165540,0.025620790398739907
165541,0.13975362866806804
165542,0.022373579168647753
165543,0.024002475307114166
165544,0.01504408407095605
165545,0.1936508323515877
165546,0.06915314984179403
165547,0.022348255605204332
165548,0.053299978604575256
165549,0.08251819884900197
165550,0.12522661144204672
165551,0.010552137578029738
165552,0.10326809933158151
165553,0.6289664885603171
165554,0.01490622715329721
165555,0.1245074341582148
165556,0.1620728092577851
165557,0.1033463571223999
165558,0.014989859690409476
165559,0.010311504353056708
165560,0.1711535718520228
165561,0.5953014373155698
165562,0.4888256863728573
165563,0.08137858825553626
165564,0.476091426090208
165565,0.16336229003704628
165566,0.04960493361410186
165567,0.7088238276992094
165568,0.10343613069490573
165569,0.12029689531049192
165570,0.038478891248846785
165571,0.017421840499660397
165572,0.6067882913351618
165573,0.07885941493385712
165574,0.06526669418800984
165575,0.14927908040771792
165576,0.009841028608618862
165577,0.019601079868180594
165578,0.8526486742091477
165579,0.1445617964696844
165580,0.02597520860625402
165581,0.1802018016766659
165582,0.7046508591756159
165583,0.17109424782834376
165584,0.0441977800043763
165585,0.6675019474040829
165586,0.28345242374086504
165587,0.014643924180317939
165588,0.41975717557146897
165589,0.16200471548471645
165590,0.4775311149955367
165591,0.48477640566995617
165592,0.013529181384289005
165593,0.010139335169847162
165594,0.03784077057376136
165595,0.18033878680583418
165596,0.02082335411015346
165597,0.014885456357999031
165598,0.1518604626939903
165599,0.15624354089728615
165600,0.009948223812215756
165601,0.019750104123718387
165602,0.04014299171861964
165603,0.6142177752141027
165604,0.01667424610535937
165605,0.038713506907258166
165606,0.09601590303338825
165607,0.408605888597853
165608,0.16169645896094464
165609,0.291559046679973
165610,0.1174390872192595
165611,0.07070956690457797
165612,0.02067317028729646
165613,0.47267382536437275
165614,0.26539003114846876
165615,0.5168074795402646
165616,0.04694096154369845
165617,0.13236465070982098
165618,0.5274417941451828
165619,0.763980573404096
165620,0.14255246762375506
165621,0.02456375546136029
165622,0.025053720743575474
165623,0.01116699341336536
165624,0.022091604707916733
165625,0.3412650843122216
165626,0.022657132078283942
165627,0.061651404931229996
165628,0.0113959565325436
165629,0.6751168661280196
165630,0.1648445724061212
165631,0.022811920496927
165632,0.08054379788997881
165633,0.03033367296949012
165634,0.00924927468441046
165635,0.10769491125024165
165636,0.0480750381363049
165637,0.05146834938795128
165638,0.06105253683364857
165639,0.08063985743586427
165640,0.5081681447908186
165641,0.02550295994605746
165642,0.03021911485637921
165643,0.30898348804090237
165644,0.009985889948160336
165645,0.17155402873475456
165646,0.01051451123685379
165647,0.01263588023551555
165648,0.6981963877082467
165649,0.014291557081961965
165650,0.665940817147881
165651,0.04348083093542578
165652,0.07187320351948022
165653,0.153487975958075
165654,0.01595985874159557
165655,0.026746760588359363
165656,0.3682630475815651
165657,0.7204696117603261
165658,0.161974588255678
165659,0.8754526590859039
165660,0.06249898136612531
165661,0.9363787524883325
165662,0.5502855506518045
165663,0.07059442188012255
165664,0.052600574059436155
165665,0.023810159838777236
165666,0.2849607326119262
165667,0.5346786916264582
165668,0.029481908757060173
165669,0.419674514445186
165670,0.010554442156945787
165671,0.019673942839993283
165672,0.06794743655225041
165673,0.8710679071843913
165674,0.48730744620579225
165675,0.09318388309378389
165676,0.3839064627225699
165677,0.04159196562841849
165678,0.3221181728067224
165679,0.0150676311923254
165680,0.018945861246311254
165681,0.12792337040008758
165682,0.010708244611310104
165683,0.07781310408495742
165684,0.12494601466556196
165685,0.052446349616376634
165686,0.02853712119852879
165687,0.08790457160881565
165688,0.8525560417169837
165689,0.027435517535758628
165690,0.17821630994306947
165691,0.008947783755186099
165692,0.40171154087372196
165693,0.014205141696369508
165694,0.017958725047085414
165695,0.017421840499660397
165696,0.13481403013504262
165697,0.012038662108960365
165698,0.06663943475160944
165699,0.08440680544730532
165700,0.08949992280489151
165701,0.5749982396261424
165702,0.06853289828813056
165703,0.33320943886478005
165704,0.010952812549909844
165705,0.032055442540880885
165706,0.17419637395912219
165707,0.01641730881889887
165708,0.18045502331898988
165709,0.09197882164962798
165710,0.20186288733781266
165711,0.01599052773219709
165712,0.011090393081963086
165713,0.04659129567875432
165714,0.6060725767993751
165715,0.014038780583404561
165716,0.6755116231047291
165717,0.9258801916417952
165718,0.1871603496857917
165719,0.010923832486119521
165720,0.05852584787491145
165721,0.2547608120870706
165722,0.10165587600458578
165723,0.043732383650886525
165724,0.843414374124582
165725,0.015574137426016434
165726,0.6075154639462585
165727,0.05375761958182429
165728,0.03746734777034019
165729,0.6345656452036763
165730,0.03402862984158695
165731,0.1823513622345876
165732,0.3627346646405069
165733,0.04388389915332311
165734,0.13801750327395562
165735,0.013574335719592535
165736,0.16589358179149555
165737,0.7687806470606625
165738,0.021474780478864475
165739,0.41437628960603246
165740,0.3675775276238229
165741,0.051577512873579055
165742,0.14308857704691863
165743,0.07518468364795668
165744,0.019720506986420187
165745,0.2329668825787825
165746,0.5928728758711534
165747,0.010354717920502125
165748,0.6818383748978274
165749,0.17968777999637375
165750,0.04443421288419374
165751,0.24232800908644692
165752,0.03505033414279399
165753,0.18460620784138476
165754,0.1475517864450358
165755,0.04263272063009679
165756,0.260505956938353
165757,0.0448756269140745
165758,0.09707012864070204
165759,0.24365952799993573
165760,0.11528110725945528
165761,0.8249749771701321
165762,0.8194573620399815
165763,0.19030514118327807
165764,0.07083170577839734
165765,0.4991169952289452
165766,0.045343484227211336
165767,0.09883965519458723
165768,0.29970274717956774
165769,0.08413842845944206
165770,0.22890603211472008
165771,0.15139287265200563
165772,0.06235667371052783
165773,0.021183180821494296
165774,0.023037127415040885
165775,0.028386906147614074
165776,0.16252273631162428
165777,0.12429304691517376
165778,0.058950446992522595
165779,0.06092381657130837
165780,0.7865173727788881
165781,0.30213977389378843
165782,0.04448537718165321
165783,0.8864159176694626
165784,0.8299193086247425
165785,0.10402463345742777
165786,0.04677723890379989
165787,0.013602719577310365
165788,0.1225607326022502
165789,0.187724805467837
165790,0.6903404202368355
165791,0.03897980598518194
165792,0.05692608989994152
165793,0.04919747623122879
165794,0.024869438453963506
165795,0.1857229432937158
165796,0.049422897640991795
165797,0.01893755372254722
165798,0.09583217164383692
165799,0.13708143138735882
165800,0.08181276146894356
165801,0.4845043837816475
165802,0.014090951852068935
165803,0.071883906986596
165804,0.2976806287518108
165805,0.9007572054862314
165806,0.009446984733818081
165807,0.009148014915033744
165808,0.8779070117617076
165809,0.09456554483346173
165810,0.08750068423055526
165811,0.02780156190720886
165812,0.90729157688468
165813,0.36801912335943915
165814,0.03464217377862039
165815,0.01763363534575299
165816,0.02975181819274965
165817,0.011259964450754396
165818,0.17851861986142248
165819,0.9099003374468289
165820,0.10987265952717928
165821,0.343179697207059
165822,0.04925762784399614
165823,0.012886612309203266
165824,0.09801842027558302
165825,0.11489878219797703
165826,0.05787594039650991
165827,0.89656753813777
165828,0.009096117883832503
165829,0.442642619307622
165830,0.2736751048242484
165831,0.09443929537792006
165832,0.019910749159467694
165833,0.023099582005040184
165834,0.08030465842254031
165835,0.11348516697749986
165836,0.01942955855474198
165837,0.06619655732684276
165838,0.01846277308784025
165839,0.10669947723979924
165840,0.16395585099306786
165841,0.03548781820108492
165842,0.04104034280235977
165843,0.09149776737133644
165844,0.0736613818328006
165845,0.16450390784420288
165846,0.029416404585637344
165847,0.009762612143144677
165848,0.027473114079882663
165849,0.4499525642443974
165850,0.07944218295575192
165851,0.06968394035305844
165852,0.3606760619249137
165853,0.013125371452502567
165854,0.08887183063810429
165855,0.04485007541849665
165856,0.01971914613827787
165857,0.15521096889435623
165858,0.04497032950175549
165859,0.012650967792446895
165860,0.009800300758877941
165861,0.07520002436816942
165862,0.009290359679553349
165863,0.013697119364986148
165864,0.0750436801941346
165865,0.16787233299644772
165866,0.0372730637611996
165867,0.5140501415017553
165868,0.04692341779357041
165869,0.017723599998292365
165870,0.8067572231197104
165871,0.4988413329072908
165872,0.19060676836791068
165873,0.018606781440214715
165874,0.021407719359228777
165875,0.7567977008977862
165876,0.38191399887572236
165877,0.297321891044269
165878,0.035814357251400655
165879,0.013867990241417723
165880,0.28765706152093584
165881,0.9264755418248908
165882,0.4158028758950846
165883,0.015130015360250161
165884,0.633837497032363
165885,0.5372907102929563
165886,0.009302127791128278
165887,0.7643907144757581
165888,0.6998712482213638
165889,0.014323163455102744
165890,0.323492522533268
165891,0.09072564100805125
165892,0.02836627537772137
165893,0.6173857004677172
165894,0.045021217484184084
165895,0.033825295795456116
165896,0.6724532845332798
165897,0.03141478030932819
165898,0.018765708786552635
165899,0.159544667253043
165900,0.022159722743930473
165901,0.10467673686420302
165902,0.14035401847182186
165903,0.09358269211255307
165904,0.01651184318507128
165905,0.14356319539614162
165906,0.0898630077452797
165907,0.031638282625100836
165908,0.22691849268912856
165909,0.04691227250492276
165910,0.10567407535086235
165911,0.021451835758729186
165912,0.3657158100963927
165913,0.06883202776391815
165914,0.3491052732251617
165915,0.12612788197402028
165916,0.24477364802687773
165917,0.04230893421207932
165918,0.46101434346971026
165919,0.020768558607489405
165920,0.9746656783538681
165921,0.029525951621664832
165922,0.053396680903833725
165923,0.7963757011002641
165924,0.02370848050023272
165925,0.12640903636545803
165926,0.08451173986565472
165927,0.016190940408594423
165928,0.30537342653595756
165929,0.037601812832715666
165930,0.8808099464570498
165931,0.08276831906929649
165932,0.7417322364628074
165933,0.08156020704610822
165934,0.06427436227621748
165935,0.04085050006651958
165936,0.0934573947220169
165937,0.028121355637001078
165938,0.7036589878957108
165939,0.46259964575454515
165940,0.9071356793238798
165941,0.07390105743371865
165942,0.00941959202028579
165943,0.3472062508663363
165944,0.2780701941957705
165945,0.06293333399555691
165946,0.5129571890525779
165947,0.008743148803665455
165948,0.03285098425615833
165949,0.032358931783251645
165950,0.11942310051834523
165951,0.39505405849052644
165952,0.367597518230134
165953,0.033702090983153916
165954,0.7721678587612988
165955,0.07783190751692322
165956,0.7173473967629036
165957,0.019406629181627028
165958,0.019572484795738632
165959,0.037437938549811686
165960,0.025105391063097827
165961,0.04260978192960839
165962,0.9383271258824532
165963,0.5837176914624537
165964,0.012484504127933022
165965,0.010303258143450834
165966,0.8598808910647293
165967,0.013533835256722396
165968,0.8865486601380761
165969,0.1287131097097861
165970,0.30557115782281363
165971,0.8616763589851537
165972,0.5176871422643124
165973,0.15780226372641823
165974,0.08804194658299835
165975,0.6670423125214013
165976,0.03349976479543017
165977,0.0493106530251325
165978,0.6656200791888393
165979,0.2878442254905307
165980,0.020494270188877978
165981,0.15355819367793228
165982,0.08936325531764645
165983,0.03293052754444034
165984,0.16408108635905067
165985,0.06633873247948593
165986,0.0367857886880349
165987,0.1283351334589288
165988,0.31781117880011356
165989,0.07566345724647659
165990,0.06849902993763887
165991,0.7096100275420127
165992,0.09905911093747888
165993,0.07339946522064367
165994,0.10167425770250936
165995,0.14300875449206704
165996,0.15041267901007235
165997,0.6094748147434061
165998,0.08203276019486064
165999,0.03181189080035436
166000,0.09213234782068021
166001,0.038272661173266304
166002,0.06411298535115346
166003,0.024703859196577995
166004,0.02167889025502283
166005,0.06520500382096192
166006,0.0469047634018617
166007,0.03132243850712693
166008,0.013460992731581365
166009,0.35831874498537997
166010,0.9193546814346221
166011,0.031197475872794353
166012,0.013996620205435347
166013,0.10211235804054163
166014,0.12299943552061664
166015,0.06276541915484209
166016,0.4053490410330223
166017,0.05370283958969409
166018,0.18677404701795372
166019,0.015651018813340967
166020,0.013269619764656067
166021,0.09229593143248455
166022,0.0673636582758802
166023,0.01696452192399078
166024,0.46941485584666875
166025,0.0617120266914216
166026,0.07471088748573851
166027,0.014848893828612018
166028,0.9010434826393052
166029,0.05925375098074165
166030,0.010343326848988723
166031,0.4109394965603458
166032,0.10456336195047417
166033,0.046579253394357104
166034,0.015843731124791018
166035,0.680383236181529
166036,0.8578395728145425
166037,0.31436615662813067
166038,0.014717981745507433
166039,0.01997657777793281
166040,0.8287887118663169
166041,0.023311883961673004
166042,0.018323394209371943
166043,0.07029575552750525
166044,0.0318331424358724
166045,0.08926571717342172
166046,0.5633908894414343
166047,0.0217494072540632
166048,0.038406454671152515
166049,0.2834576662047717
166050,0.3730982219647352
166051,0.034667020970134035
166052,0.3793240605388579
166053,0.4751623979907117
166054,0.0214921068397511
166055,0.8024480631148975
166056,0.044165080703101545
166057,0.011123759025636639
166058,0.777581167399193
166059,0.9394492950533211
166060,0.21281096475339412
166061,0.354450982479739
166062,0.44341342759018193
166063,0.8559052370621059
166064,0.02462120466325398
166065,0.28472532200077305
166066,0.019032660549638983
166067,0.3770234350294551
166068,0.2125457383466121
166069,0.17349337580053742
166070,0.8296793894278452
166071,0.00863224107204621
166072,0.11280510068358482
166073,0.16710847302567255
166074,0.19186552963402903
166075,0.23810559839999648
166076,0.1662169028776102
166077,0.023569311438407847
166078,0.3686493619201825
166079,0.12358953846993094
166080,0.19352416814889067
166081,0.07556358539922375
166082,0.3189202339797863
166083,0.3186384702381198
166084,0.05933321245819454
166085,0.1519418613648375
166086,0.07727535068493233
166087,0.10417770638934917
166088,0.17596609578161504
166089,0.048359359137416125
166090,0.17682345368421792
166091,0.10730729897467813
166092,0.9096159343729237
166093,0.5244128283713001
166094,0.9031481428638206
166095,0.016027000603922457
166096,0.20798178571111364
166097,0.15213198567729525
166098,0.2230687673990574
166099,0.6483212087499178
166100,0.07101404845189505
166101,0.019304347205609543
166102,0.032468516932298255
166103,0.014615854119836026
166104,0.18623336983460012
166105,0.07077277452236215
166106,0.6571721858909156
166107,0.13868985688672664
166108,0.7899502677678828
166109,0.14642327737966726
166110,0.05849205729328172
166111,0.01806891068116294
166112,0.03463589876391464
166113,0.09220440741586539
166114,0.17463557122238188
166115,0.05794969427086043
166116,0.11935616759743067
166117,0.029071554113334487
166118,0.055075093565234705
166119,0.011182970683025928
166120,0.011906531866176118
166121,0.030681165177473477
166122,0.04565807096803447
166123,0.008572849646950036
166124,0.01733485205243995
166125,0.27655999008628973
166126,0.062012731999484094
166127,0.0346277243096487
166128,0.02144799568112285
166129,0.8715337804972487
166130,0.7018197424950203
166131,0.23904953419774053
166132,0.11905537530792976
166133,0.06757746269961501
166134,0.2137628903400628
166135,0.44278859459717856
166136,0.017671672444826383
166137,0.4786287263908044
166138,0.10655329176547029
166139,0.20344131955726857
166140,0.36056982965345397
166141,0.011238899336144288
166142,0.02286624047007601
166143,0.29533659687054004
166144,0.34874069956386844
166145,0.010905991665941906
166146,0.02272451111011256
166147,0.4835228812749105
166148,0.20298750166771573
166149,0.013565526374318376
166150,0.05944047096232817
166151,0.46616949506892125
166152,0.06255629630301075
166153,0.06968634589076768
166154,0.021097061558084544
166155,0.30385385447774343
166156,0.04312094746528939
166157,0.2067824047845614
166158,0.136792468101064
166159,0.5772077535894173
166160,0.018252294332782276
166161,0.05005758268810674
166162,0.3449297762390477
166163,0.012449564178192362
166164,0.10015144396480108
166165,0.06615746493951627
166166,0.023236265466754488
166167,0.0606892565143759
166168,0.4006318110217111
166169,0.028588919019711452
166170,0.4312922305868207
166171,0.019120158549857384
166172,0.5305973431225388
166173,0.17413957879370023
166174,0.08852700399519217
166175,0.024235664844623434
166176,0.008707371855597857
166177,0.5596069904433869
166178,0.17198080838276647
166179,0.0631458081994212
166180,0.031254908393113894
166181,0.07433824058516056
166182,0.5071295141634256
166183,0.7827577724912692
166184,0.04316647310853356
166185,0.012326163961716399
166186,0.10846661311250196
166187,0.3625860158750187
166188,0.17819489218347107
166189,0.02613265387084449
166190,0.044221337182758315
166191,0.34509823610932716
166192,0.2245447065806236
166193,0.156493525627721
166194,0.07763173416611927
166195,0.7604386141690447
166196,0.17788035745580472
166197,0.8014130586088482
166198,0.1166683613425347
166199,0.03033420916775805
166200,0.04297389638419476
166201,0.829771883588859
166202,0.07304640876861249
